"Notes"	"Census Region"	"Census Region Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"1999"	"1999"	357	7846586	4.5
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2000"	"2000"	407	7895027	5.2
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2001"	"2001"	376	7915601	4.8
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2002"	"2002"	428	7868792	5.4
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2003"	"2003"	403	7807452	5.2
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2004"	"2004"	396	7796092	5.1
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2005"	"2005"	439	7796129	5.6
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2006"	"2006"	397	7811075	5.1
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2007"	"2007"	379	7800495	4.9
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2008"	"2008"	371	7745833	4.8
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2009"	"2009"	419	7659487	5.5
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2010"	"2010"	361	7607317	4.7
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2011"	"2011"	391	7554441	5.2
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2012"	"2012"	420	7564198	5.6
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2013"	"2013"	418	7575908	5.5
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2014"	"2014"	410	7601831	5.4
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2015"	"2015"	418	7640436	5.5
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2016"	"2016"	406	7647807	5.3
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2017"	"2017"	468	7729247	6.1
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2018"	"2018"	465	7823811	5.9
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	498	7903267	6.3
	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"	"2020 "	"2020"	587	8013795	7.3
"Total"	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"	"Male"	"M"			9214	170604627	5.4
"Total"	"Census Region 3: South"	"CENS-R3"	"35-44 years"	"35-44"					16888	344962007	4.9
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"1999"	"1999"	509	6603495	7.7
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2000"	"2000"	554	6805530	8.1
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2001"	"2001"	594	7132033	8.3
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2002"	"2002"	600	7261645	8.3
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	606	7424308	8.2
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	671	7591077	8.8
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	761	7778859	9.8
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	712	7951761	9.0
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2007"	"2007"	733	8109180	9.0
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2008"	"2008"	818	8242316	9.9
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2009"	"2009"	745	8352602	8.9
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2010"	"2010"	802	8406776	9.5
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2011"	"2011"	811	8385352	9.7
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2012"	"2012"	807	8328113	9.7
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2013"	"2013"	862	8273478	10.4
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2014"	"2014"	878	8249523	10.6
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2015"	"2015"	847	8246924	10.3
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2016"	"2016"	867	8235356	10.5
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2017"	"2017"	880	8214327	10.7
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	836	8137496	10.3
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	816	8039461	10.1
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"	"2020 "	"2020"	863	7990775	10.8
"Total"	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Female"	"F"			16572	173760387	9.5
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"1999"	"1999"	625	6289544	9.9
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2000"	"2000"	707	6490201	10.9
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2001"	"2001"	708	6801210	10.4
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2002"	"2002"	728	6919402	10.5
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	739	7073146	10.4
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2004"	"2004"	782	7234102	10.8
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2005"	"2005"	825	7421796	11.1
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2006"	"2006"	811	7595400	10.7
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2007"	"2007"	915	7753763	11.8
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2008"	"2008"	916	7887336	11.6
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2009"	"2009"	974	7999549	12.2
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2010"	"2010"	922	8058611	11.4
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2011"	"2011"	947	8052476	11.8
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2012"	"2012"	991	8003490	12.4
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2013"	"2013"	996	7951268	12.5
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2014"	"2014"	957	7930156	12.1
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2015"	"2015"	1034	7923440	13.0
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2016"	"2016"	1019	7922550	12.9
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2017"	"2017"	1056	7901649	13.4
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	992	7822420	12.7
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	975	7723580	12.6
	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"	"2020 "	"2020"	993	7670890	12.9
"Total"	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"	"Male"	"M"			19612	166425979	11.8
"Total"	"Census Region 3: South"	"CENS-R3"	"45-54 years"	"45-54"					36184	340186366	10.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"1999"	"1999"	718	4515519	15.9
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2000"	"2000"	851	4618895	18.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2001"	"2001"	874	4781623	18.3
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2002"	"2002"	928	5085873	18.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2003"	"2003"	1043	5340847	19.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2004"	"2004"	1036	5601034	18.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2005"	"2005"	1164	5868260	19.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2006"	"2006"	1234	6121122	20.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2007"	"2007"	1225	6358120	19.3
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2008"	"2008"	1341	6561734	20.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2009"	"2009"	1397	6794481	20.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2010"	"2010"	1480	6996201	21.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2011"	"2011"	1544	7303621	21.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2012"	"2012"	1694	7404564	22.9
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2013"	"2013"	1697	7537361	22.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2014"	"2014"	1770	7693808	23.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2015"	"2015"	1894	7867062	24.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2016"	"2016"	2060	8012217	25.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2017"	"2017"	2151	8146049	26.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	2090	8244202	25.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	2194	8319354	26.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"	"2020 "	"2020"	2214	8363721	26.5
"Total"	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Female"	"F"			32599	147535668	22.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"1999"	"1999"	808	4119876	19.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2000"	"2000"	916	4223853	21.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2001"	"2001"	946	4386187	21.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2002"	"2002"	945	4679917	20.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2003"	"2003"	1127	4922565	22.9
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2004"	"2004"	1137	5163877	22.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2005"	"2005"	1229	5407725	22.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2006"	"2006"	1294	5635529	23.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2007"	"2007"	1422	5846549	24.3
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2008"	"2008"	1439	6022994	23.9
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2009"	"2009"	1568	6226712	25.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2010"	"2010"	1612	6408835	25.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2011"	"2011"	1706	6681766	25.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2012"	"2012"	1834	6761062	27.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2013"	"2013"	1932	6881910	28.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2014"	"2014"	1997	7020291	28.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2015"	"2015"	2082	7183212	29.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2016"	"2016"	2212	7320282	30.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2017"	"2017"	2420	7444425	32.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	2502	7544338	33.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	2460	7629235	32.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"	"2020 "	"2020"	2618	7680463	34.1
"Total"	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Male"	"M"			36206	135191603	26.8
"Total"	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"					68805	282727271	24.3
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"1999"	"1999"	1867	3694691	50.5
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2000"	"2000"	1928	3687911	52.3
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2001"	"2001"	2041	3696519	55.2
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2002"	"2002"	2091	3705023	56.4
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2003"	"2003"	2250	3736358	60.2
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2004"	"2004"	2179	3779876	57.6
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2005"	"2005"	2235	3843634	58.1
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2006"	"2006"	2313	3931568	58.8
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2007"	"2007"	2426	4037122	60.1
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2008"	"2008"	2618	4198996	62.3
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2009"	"2009"	2621	4349598	60.3
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2010"	"2010"	2814	4448209	63.3
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2011"	"2011"	2909	4604359	63.2
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2012"	"2012"	2940	4909121	59.9
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2013"	"2013"	3337	5153847	64.7
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2014"	"2014"	3681	5405132	68.1
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2015"	"2015"	4267	5642671	75.6
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2016"	"2016"	4747	5875510	80.8
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2017"	"2017"	5061	6087634	83.1
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2018"	"2018"	5319	6265118	84.9
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2019"	"2019"	5777	6471977	89.3
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"	"2020 "	"2020"	6589	6706174	98.3
"Total"	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Female"	"F"			72010	104231048	69.1
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"1999"	"1999"	1995	3010263	66.3
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2000"	"2000"	2056	3023942	68.0
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2001"	"2001"	2169	3060399	70.9
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2002"	"2002"	2231	3089576	72.2
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2003"	"2003"	2305	3137856	73.5
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2004"	"2004"	2208	3195882	69.1
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2005"	"2005"	2373	3269554	72.6
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2006"	"2006"	2522	3358375	75.1
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2007"	"2007"	2592	3463359	74.8
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2008"	"2008"	2779	3621126	76.7
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2009"	"2009"	2813	3763758	74.7
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2010"	"2010"	2932	3858550	76.0
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2011"	"2011"	3065	4005412	76.5
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2012"	"2012"	3269	4283123	76.3
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2013"	"2013"	3527	4503512	78.3
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2014"	"2014"	3903	4714557	82.8
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2015"	"2015"	4501	4914602	91.6
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2016"	"2016"	4933	5102335	96.7
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2017"	"2017"	5359	5264944	101.8
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2018"	"2018"	5662	5397362	104.9
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2019"	"2019"	6003	5558889	108.0
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"	"2020 "	"2020"	6702	5740854	116.7
"Total"	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Male"	"M"			75899	89338230	85.0
"Total"	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"					147909	193569278	76.4
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"1999"	"1999"	5739	2581061	222.4
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2000"	"2000"	6348	2603338	243.8
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2001"	"2001"	6817	2645708	257.7
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2002"	"2002"	7298	2678298	272.5
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2003"	"2003"	7610	2705615	281.3
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2004"	"2004"	7844	2726915	287.7
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2005"	"2005"	8463	2744972	308.3
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2006"	"2006"	8376	2751973	304.4
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2007"	"2007"	8501	2751776	308.9
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2008"	"2008"	8916	2760735	323.0
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2009"	"2009"	8535	2753673	309.9
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2010"	"2010"	8780	2766331	317.4
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2011"	"2011"	8944	2799253	319.5
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2012"	"2012"	8722	2824385	308.8
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2013"	"2013"	8880	2868402	309.6
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2014"	"2014"	10198	2927332	348.4
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2015"	"2015"	12098	2991851	404.4
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2016"	"2016"	12884	3074033	419.1
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2017"	"2017"	13976	3174561	440.2
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2018"	"2018"	14921	3326628	448.5
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2019"	"2019"	15915	3460609	459.9
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"	"2020 "	"2020"	18538	3578424	518.0
"Total"	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Female"	"F"			218303	63495873	343.8
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"1999"	"1999"	4446	1667826	266.6
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2000"	"2000"	4726	1692530	279.2
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2001"	"2001"	5210	1738942	299.6
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2002"	"2002"	5293	1776932	297.9
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2003"	"2003"	5700	1812073	314.6
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2004"	"2004"	5845	1843905	317.0
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2005"	"2005"	6215	1879188	330.7
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2006"	"2006"	6400	1906204	335.7
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2007"	"2007"	6577	1928768	341.0
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2008"	"2008"	6857	1954349	350.9
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2009"	"2009"	6731	1972725	341.2
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2010"	"2010"	7124	1998913	356.4
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2011"	"2011"	7191	2052821	350.3
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2012"	"2012"	7206	2095561	343.9
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2013"	"2013"	7423	2154388	344.6
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2014"	"2014"	8312	2219638	374.5
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2015"	"2015"	9933	2285208	434.7
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2016"	"2016"	10499	2359203	445.0
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2017"	"2017"	11372	2456509	462.9
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2018"	"2018"	12257	2593572	472.6
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2019"	"2019"	13094	2705341	484.0
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"	"2020 "	"2020"	14876	2803463	530.6
"Total"	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Male"	"M"			173287	45898059	377.5
"Total"	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"					391590	109393932	358.0
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Female"	"F"	"1999"	"1999"	7919	1001008	791.1
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Female"	"F"	"2000"	"2000"	9142	1018007	898.0
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Female"	"F"	"2001"	"2001"	9986	1021995	977.1
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Female"	"F"	"2002"	"2002"	11131	1024141	1086.9
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Female"	"F"	"2003"	"2003"	11862	1033563	1147.7
